"procedure_id","procedure_name_ar","procedure_name_en","procedure_year","procedure_number","instance_date","actual_worth","row_status_code","procedure_area","property_type_id","property_type_ar","property_type_en","property_sub_type_id","property_sub_type_ar","property_sub_type_en","area_id","area_name_ar","area_name_en","actual_area","property_total_value"
"24","تقييم عقار","Property Evaluation","2021","1921","20-05-2021","9650105.00","COMPLETED","358.61","1","ارض","Land","62","تجارية","Commercial","237","السبخه","Al Sabkha","358.61","9650105.00"
"24","تقييم عقار","Property Evaluation","2021","2042","27-05-2021","8535560.00","COMPLETED","1560.77","1","ارض","Land","63","سكنية","Residential","374","ام الشيف","Um Al Sheif","1560.77","8535560.00"
"24","تقييم عقار","Property Evaluation","2021","2327","15-06-2021","27039950.00","COMPLETED","6280.24","1","ارض","Land","63","سكنية","Residential","370","ام سقيم الثالثه","Um Suqaim Third","6280.24","27039950.00"
"24","تقييم عقار","Property Evaluation","2021","2328","15-06-2021","5439988.00","COMPLETED","1263.48","1","ارض","Land","63","سكنية","Residential","364","الوصل","Al Wasl","1263.48","5439988.00"
"24","تقييم عقار","Property Evaluation","2021","2724","13-07-2021","80000000.00","COMPLETED","4700.89","1","ارض","Land","63","سكنية","Residential","464","وادي الصفا 2","Wadi Al Safa 2","4700.89","80000000.00"
"24","تقييم عقار","Property Evaluation","2021","2725","13-07-2021","8633379.00","COMPLETED","1336.78","1","ارض","Land","65","صناعية","Industrial","373","القوز الصناعيه الرابعه","Al Goze Industrial Fourth","2090.32","8633379.00"
"24","تقييم عقار","Property Evaluation","2021","2729","13-07-2021","9065894.00","COMPLETED","280.75","1","ارض","Land","63","سكنية","Residential","266","السطوه","Al Satwa","280.75","9065894.00"
"24","تقييم عقار","Property Evaluation","2021","2731","13-07-2021","7599948.00","COMPLETED","1858.05","1","ارض","Land","38","سكني (شقق)","Residential Flats","297","الورقاء الاولى","Al Warqa First","1858.05","7599948.00"
"24","تقييم عقار","Property Evaluation","2021","2736","13-07-2021","25405172.00","COMPLETED","3933.70","1","ارض","Land","62","تجارية","Commercial","334","الجداف","Al Jadaf","6428.81","25405172.00"
"24","تقييم عقار","Property Evaluation","2021","2753","14-07-2021","554451.68","COMPLETED","66.46","3","وحدة","Unit","60","شقه سكنيه","Flat","435","الحبيه الرابعة","Al Hebiah Fourth","66.46","554451.68"
"24","تقييم عقار","Property Evaluation","2020","2428","15-09-2020","653569.05","COMPLETED","129.59","3","وحدة","Unit","42","مكتب","Office","458","مجمع دبي للاستثمار الاول","Dubai Investment Park First","129.59","653569.05"
"24","تقييم عقار","Property Evaluation","2020","2703","11-10-2020","685570.20","COMPLETED","99.70","3","وحدة","Unit","42","مكتب","Office","443","الثنيه الأولى","Al Thanyah First","99.70","685570.20"
"24","تقييم عقار","Property Evaluation","2020","2722","13-10-2020","15000000.00","COMPLETED","439.80","1","ارض","Land","63","سكنية","Residential","239","البراحه","Al Baraha","439.80","15000000.00"
"24","تقييم عقار","Property Evaluation","2020","2812","21-10-2020","18000000.00","COMPLETED","4009.73","1","ارض","Land","62","تجارية","Commercial","264","ند الحمر","Nad Al Hamar","4009.75","18000000.00"
"24","تقييم عقار","Property Evaluation","2020","2876","25-10-2020","591249.98","COMPLETED","86.45","3","وحدة","Unit","60","شقه سكنيه","Flat","435","الحبيه الرابعة","Al Hebiah Fourth","86.45","591249.98"
"24","تقييم عقار","Property Evaluation","2020","3167","24-11-2020","38759340.00","COMPLETED","18004.32","1","ارض","Land","10","مدرسة","School","278","منخول","Mankhool","18004.34","38759340.00"
"24","تقييم عقار","Property Evaluation","2020","3504","22-12-2020","22594896.00","COMPLETED","11661.87","1","ارض","Land","65","صناعية","Industrial","453","سيح شعيب 2","Saih Shuaib 2","11661.87","22594896.00"
"24","تقييم عقار","Property Evaluation","2020","3505","22-12-2020","22028254.00","COMPLETED","22738.82","1","ارض","Land","65","صناعية","Industrial","453","سيح شعيب 2","Saih Shuaib 2","22738.82","22028254.00"
"24","تقييم عقار","Property Evaluation","2020","3545","27-12-2020","30482693.00","COMPLETED","5899.87","1","ارض","Land","62","تجارية","Commercial","467","وادي الصفا 5","Wadi Al Safa 5","5899.87","30482693.00"
"24","تقييم عقار","Property Evaluation","2020","3618","30-12-2020","3000000.00","COMPLETED","720.83","1","ارض","Land","63","سكنية","Residential","434","وادي الصفا 6","Wadi Al Safa 6","720.83","3000000.00"
"24","تقييم عقار","Property Evaluation","2021","111","07-01-2021","23808709.00","COMPLETED","18432.53","1","ارض","Land",null,"","","323","القصيص الصناعيه الخامسه","Al Qusais Industrial Fifth","18432.57","23808709.00"
"24","تقييم عقار","Property Evaluation","2021","129","07-01-2021","406051.29","COMPLETED","42.14","3","وحدة","Unit","42","مكتب","Office","526","الخليج التجارى","Business Bay","42.14","406051.29"
"24","تقييم عقار","Property Evaluation","2021","157","10-01-2021","186338393.00","COMPLETED","12365.30","1","ارض","Land","62","تجارية","Commercial","366","الكفاف","Al Kifaf","12365.39","186338393.00"
"24","تقييم عقار","Property Evaluation","2021","414","28-01-2021","1951582.15","COMPLETED","96.91","3","وحدة","Unit","42","مكتب","Office","350","الثنيه الخامسة","Al Thanyah Fifth","96.91","1951582.15"
"24","تقييم عقار","Property Evaluation","2021","417","28-01-2021","10887920.32","COMPLETED","1211.25","3","وحدة","Unit","42","مكتب","Office","443","الثنيه الأولى","Al Thanyah First","225.46","10887920.32"
"24","تقييم عقار","Property Evaluation","2021","608","08-02-2021","41428655.00","COMPLETED","21382.51","1","ارض","Land","111","مواقف أرضية","Ground Level Parcking","305","القصيص","AL QUSAIS","21382.51","41428655.00"
"24","تقييم عقار","Property Evaluation","2021","1836","18-05-2021","110000000.00","COMPLETED","3261.81","1","ارض","Land","62","تجارية","Commercial","334","الجداف","Al Jadaf","3261.81","110000000.00"
"24","تقييم عقار","Property Evaluation","2021","1966","24-05-2021","1518110.10","COMPLETED","174.42","3","وحدة","Unit","60","شقه سكنيه","Flat","330","مرسى دبي","Marsa Dubai","174.42","1518110.10"
"24","تقييم عقار","Property Evaluation","2021","2025","26-05-2021","2115248.00","COMPLETED","1091.74","1","ارض","Land","63","سكنية","Residential","463","وادي الصفا 7","Wadi Al Safa 7","1091.74","2115248.00"
"24","تقييم عقار","Property Evaluation","2021","2089","31-05-2021","9999986.00","COMPLETED","1858.06","1","ارض","Land","65","صناعية","Industrial","363","القصيص الصناعيه الاولى","Al Qusais Industrial First","1858.06","9999986.00"
"24","تقييم عقار","Property Evaluation","2021","2872","28-07-2021","2500000.00","COMPLETED","216.00","1","ارض","Land","62","تجارية","Commercial","350","الثنيه الخامسة","Al Thanyah Fifth","216.00","2500000.00"
"24","تقييم عقار","Property Evaluation","2021","2891","29-07-2021","1399143.00","COMPLETED","1624.81","1","ارض","Land",null,"","","480","سيح شعيب 1","Saih Shuaib 1","1624.81","1399143.00"
"24","تقييم عقار","Property Evaluation","2021","2900","01-08-2021","4497297.00","COMPLETED","1392.71","1","ارض","Land","62","تجارية","Commercial","297","الورقاء الاولى","Al Warqa First","2786.19","4497297.00"
"24","تقييم عقار","Property Evaluation","2021","2903","01-08-2021","1769692.38","COMPLETED","309.29","3","وحدة","Unit","42","مكتب","Office","444","الحبيه الاولى","Al Hebiah First","309.29","1769692.38"
"24","تقييم عقار","Property Evaluation","2021","2904","01-08-2021","8087569.00","COMPLETED","1669.69","1","ارض","Land","62","تجارية","Commercial","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","1669.69","8087569.00"
"24","تقييم عقار","Property Evaluation","2021","2907","01-08-2021","27000000.00","COMPLETED","570.70","1","ارض","Land","62","تجارية","Commercial","367","السوق الكبير","Al Suq Al Kabeer","570.72","27000000.00"
"24","تقييم عقار","Property Evaluation","2021","2908","01-08-2021","81098839.00","COMPLETED","7930.88","1","ارض","Land","62","تجارية","Commercial","412","المركاض","Al Merkadh","7537.33","81098839.00"
"24","تقييم عقار","Property Evaluation","2021","2910","01-08-2021","5599118.95","COMPLETED","417.30","3","وحدة","Unit","23","محل","Shop","444","الحبيه الاولى","Al Hebiah First","417.30","5599118.95"
"24","تقييم عقار","Property Evaluation","2021","2913","01-08-2021","1141038.12","COMPLETED","136.88","3","وحدة","Unit","60","شقه سكنيه","Flat","334","الجداف","Al Jadaf","136.88","1141038.12"
"24","تقييم عقار","Property Evaluation","2020","2479","20-09-2020","4471076.00","COMPLETED","2769.18","1","ارض","Land","62","تجارية","Commercial","309","القوز الصناعيه الثالثه","Al Goze Industrial Third","2769.18","4471076.00"
"24","تقييم عقار","Property Evaluation","2020","2650","06-10-2020","7500000.00","COMPLETED","623.83","1","ارض","Land","62","تجارية","Commercial","410","نخلة جميرا","Palm Jumeirah","681.87","7500000.00"
"24","تقييم عقار","Property Evaluation","2020","2901","27-10-2020","47339140.55","COMPLETED","2190.10","3","وحدة","Unit","60","شقه سكنيه","Flat","371","الصفوح الثانيه","Al Safouh Second","2190.10","47339140.55"
"24","تقييم عقار","Property Evaluation","2020","3032","05-11-2020","1900000.00","COMPLETED","224.00","1","ارض","Land","63","سكنية","Residential","445","جبل علي الأولى","Jabal Ali First","224.00","1900000.00"
"24","تقييم عقار","Property Evaluation","2020","3058","08-11-2020","4094038.00","COMPLETED","422.61","1","ارض","Land","62","تجارية","Commercial","356","الرقه","Al Rega","422.61","4094038.00"
"24","تقييم عقار","Property Evaluation","2020","3118","17-11-2020","100000075.00","COMPLETED","1161.29","1","ارض","Land","62","تجارية","Commercial","341","المركز التجارى الاولى","Trade Center First","1161.27","100000075.00"
"24","تقييم عقار","Property Evaluation","2020","3343","08-12-2020","62161145.00","COMPLETED","1649.99","1","ارض","Land","63","سكنية","Residential","350","الثنيه الخامسة","Al Thanyah Fifth","1889.97","62161145.00"
"24","تقييم عقار","Property Evaluation","2020","3371","10-12-2020","341442.89","COMPLETED","44.38","3","وحدة","Unit","60","شقه سكنيه","Flat","409","البرشاء جنوب الثالثة","Al Barshaa South Third","44.38","341442.89"
"24","تقييم عقار","Property Evaluation","2021","21","04-01-2021","13340040.00","COMPLETED","8852.54","1","ارض","Land","65","صناعية","Industrial","348","القوز الرابعه","Al Goze Fourth","8852.54","13340040.00"
"24","تقييم عقار","Property Evaluation","2021","43","05-01-2021","10291534.00","COMPLETED","8171.93","1","ارض","Land","65","صناعية","Industrial","305","القصيص","AL QUSAIS","8171.94","10291534.00"
"24","تقييم عقار","Property Evaluation","2021","44","05-01-2021","3095705.47","COMPLETED","165.47","3","وحدة","Unit","60","شقه سكنيه","Flat","364","الوصل","Al Wasl","165.47","3095705.47"
"24","تقييم عقار","Property Evaluation","2021","400","27-01-2021","1564997.39","COMPLETED","305.77","3","وحدة","Unit","60","شقه سكنيه","Flat","435","الحبيه الرابعة","Al Hebiah Fourth","305.77","1564997.39"
"24","تقييم عقار","Property Evaluation","2021","445","28-01-2021","780939.13","COMPLETED","84.68","3","وحدة","Unit","42","مكتب","Office","443","الثنيه الأولى","Al Thanyah First","84.68","780939.13"
"24","تقييم عقار","Property Evaluation","2021","600","08-02-2021","5016451.00","COMPLETED","388.37","1","ارض","Land","62","تجارية","Commercial","367","السوق الكبير","Al Suq Al Kabeer","450.30","5016451.00"
"24","تقييم عقار","Property Evaluation","2021","701","15-02-2021","56419929.00","COMPLETED","13103.97","1","ارض","Land","62","تجارية","Commercial","233","هور العنز","Hor Al Anz","13106.26","56419929.00"
"24","تقييم عقار","Property Evaluation","2021","847","24-02-2021","102885877.00","COMPLETED","19116.84","1","ارض","Land","62","تجارية","Commercial","334","الجداف","Al Jadaf","19116.84","102885877.00"
"24","تقييم عقار","Property Evaluation","2021","1001","09-03-2021","6877066.00","COMPLETED","3549.45","1","ارض","Land",null,"","","378","القرهود","Al Garhoud","3549.45","6877066.00"
"24","تقييم عقار","Property Evaluation","2021","1012","09-03-2021","9754192.00","COMPLETED","6041.30","1","ارض","Land","111","مواقف أرضية","Ground Level Parcking","355","النهده الاولى","Al Nahda First","6041.30","9754192.00"
"24","تقييم عقار","Property Evaluation","2021","1049","10-03-2021","1476417050.00","COMPLETED","91442.51","1","ارض","Land","34","متعددة الإستخدامات","General Use","390","برج خليفة","Burj Khalifa","91442.51","1476417050.00"
